"","agency_code","id","surv_year","collection_date","site_code","species_display_name","sex_type","trap_acronym","num_count","test_target_acronym","test_method_name","test_status_name","agency_id","pool_longitude","pool_latitude"
"2084","AGENCY",1131109,2019,2019-08-30,7,"Cx tarsalis","female","CO2",100,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.304940992109,38.8359258563693
"2085","AGENCY",1123545,2019,2019-08-23,114953,"Cx tarsalis","female","CO2",39,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.272320293572,38.7975657437352
"2086","AGENCY",1093489,2019,2019-06-17,242977,"Cx tarsalis","female","CO2",1,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.273337691155,38.8680959665803
"2087","AGENCY",1065739,2019,2019-05-03,222957,"Cx pipiens","female","CO2",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.183159775517,38.7879347286166
"2088","AGENCY",1138175,2019,2019-09-16,204002,"Cx tarsalis","female","CO2",22,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.227940472221,38.8127684678686
"2089","AGENCY",1087754,2019,2019-06-28,232966,"Cx tarsalis","female","CO2",1,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.145425373793,38.8267822575178
"2090","AGENCY",1128009,2019,2019-08-30,113952,"Cx tarsalis","female","CO2",12,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.235395279877,38.7265687511504
"2091","AGENCY",1148594,2019,2019-10-07,204979,"Cx pipiens","female","GRVD",2,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.223989738925,38.8175899029882
"2092","AGENCY",1119076,2019,2019-08-19,231990,"Cx pipiens","female","CO2",1,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.257150811366,38.7651433503234
"2093","AGENCY",1072335,2019,2019-05-31,390970,"Cx tarsalis","female","BGSENT",1,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.195126006756,38.7424324599869
"2094","AGENCY",1091529,2019,2019-07-06,231989,"Cx pipiens","female","CO2",12,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.081077029597,38.7710180014453
"2095","AGENCY",1093124,2019,2019-06-01,382694,"Cx pipiens","female","BGSENT",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.190955316352,38.8461547175473
"2096","AGENCY",1115310,2019,2019-08-12,242977,"Cx tarsalis","female","CO2",10,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.107596662041,38.7601157703753
"2097","AGENCY",1082018,2019,2019-06-17,383464,"Cx pipiens","female","BGSENT",3,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.243819524744,38.7844569794225
"2098","AGENCY",1097141,2019,2019-07-14,241955,"Cx tarsalis","female","CO2",17,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.06827908904,38.759466544995
"2099","AGENCY",1119064,2019,2019-08-19,253972,"Cx pipiens","female","GRVD",5,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.32393988595,38.8287188832074
"2100","AGENCY",1093224,2019,2019-06-08,384689,"Cx pipiens","female","BGSENT",18,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.346430930373,38.7396237379224
"2101","AGENCY",1149758,2019,2019-10-12,145953,"Cx tarsalis","female","CO2",34,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.284906350169,38.7411545701507
"2102","AGENCY",1110977,2019,2019-08-05,270958,"Cx tarsalis","female","CO2",14,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.09450513931,38.7620224697249
"2103","AGENCY",1128272,2019,2019-08-30,114959,"Cx tarsalis","female","CO2",50,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.149775766899,38.782652294967
"2104","AGENCY",1094549,2019,2019-07-12,231963,"Cx pipiens","female","CO2",18,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.10348193682,38.817006343609
"2105","AGENCY",1069557,2019,2019-05-24,144967,"Cx pipiens","female","CO2",17,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.243288683997,38.8084791829594
"2106","AGENCY",1119299,2019,2019-08-09,44,"Cx tarsalis","female","CO2",100,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.301225490313,38.7610307786517
"2107","AGENCY",1069540,2019,2019-05-24,242960,"Cx tarsalis","female","CO2",5,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.321236191321,38.7328326507093
"2108","AGENCY",1067878,2019,2019-05-17,242960,"Cx pipiens","female","GRVD",1,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.180946810699,38.8015073646208
"2109","AGENCY",1135465,2019,2019-09-13,114959,"Cx tarsalis","female","CO2",50,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.106599106764,38.7641785303939
"2110","AGENCY",1099205,2019,2019-07-19,5,"Cx tarsalis","female","CO2",100,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.098704946607,38.727786275728
"2111","AGENCY",1097384,2019,2019-07-06,11,"Cx pipiens","female","CO2",69,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.188794680469,38.7655826634854
"2112","AGENCY",1067873,2019,2019-05-17,242960,"Cx pipiens","female","CO2",19,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.248121393376,38.7487371434489
"2113","AGENCY",1093366,2019,2019-06-24,270954,"Cx tarsalis","female","CO2",50,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.311986742434,38.8187452908979
"2114","AGENCY",1087805,2019,2019-06-28,146964,"Cx pipiens","female","GRVD",3,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.128852340134,38.8304692140768
"2115","AGENCY",1107384,2019,2019-07-29,124981,"Cx pipiens","female","CO2",2,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.319509521875,38.7767227316394
"2116","AGENCY",1070729,2019,2019-05-27,253972,"Cx pipiens","female","GRVD",5,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.209205947591,38.8211830470356
"2117","AGENCY",1111567,2019,2019-08-05,134956,"Cx pipiens","female","GRVD",3,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.286464089497,38.8204920310038
"2118","AGENCY",1066340,2019,2019-05-06,260954,"Cx tarsalis","female","CO2",19,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.288476517834,38.7017443289611
"2119","AGENCY",1112074,2019,2019-08-09,102958,"Cx tarsalis","female","CO2",10,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.221439667541,38.851931632532
"2120","AGENCY",1144992,2019,2019-09-30,142959,"Cx pipiens","female","GRVD",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.245755542735,38.8462455617853
"2121","AGENCY",1116855,2019,2019-08-16,221952,"Cx pipiens","female","GRVD",14,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.183562555517,38.6944214340538
"2122","AGENCY",1145743,2019,2019-10-04,232952,"Cx pipiens","female","GRVD",17,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.281818632267,38.8043043065337
"2123","AGENCY",1070718,2019,2019-05-27,252965,"Cx pipiens","female","CO2",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.194217858795,38.8125944372356
"2124","AGENCY",1086819,2019,2019-06-24,213959,"Cx pipiens","female","GRVD",33,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.283078729702,38.7233493473992
"2125","AGENCY",1097158,2019,2019-07-14,397591,"Cx pipiens","female","BGSENT",6,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.265075817372,38.6887921640837
"2126","AGENCY",1077071,2019,2019-06-03,213971,"Cx pipiens","female","CO2",2,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.053405308786,38.7323134542582
"2127","AGENCY",1092972,2019,2019-07-08,235953,"Cx pipiens","female","GRVD",4,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.297145224398,38.7564264593889
"2128","AGENCY",1111002,2019,2019-08-05,253962,"Cx tarsalis","female","CO2",2,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.278212610992,38.82680334081
"2129","AGENCY",1119283,2019,2019-08-09,17,"Cx tarsalis","female","CO2",100,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.316558857063,38.8717811605776
"2130","AGENCY",1109356,2019,2019-07-27,12,"Cx tarsalis","female","CO2",80,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.169118671166,38.7779110898652
"2131","AGENCY",1116878,2019,2019-08-16,232952,"Cx pipiens","female","GRVD",6,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.259832730592,38.7788856054976
"2132","AGENCY",1123288,2019,2019-08-23,122,"Cx pipiens","female","GRVD",3,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.28195700151,38.7282786909408
"2133","AGENCY",1065778,2019,2019-05-03,203971,"Cx pipiens","female","CO2",3,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.170762470551,38.6772475242373
"2134","AGENCY",1080125,2019,2019-06-10,231980,"Cx tarsalis","female","CO2",11,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.288332900213,38.7354194014782
"2135","AGENCY",1093672,2019,2019-07-01,142959,"Cx pipiens","female","CO2",2,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.114418526872,38.7354458452011
"2136","AGENCY",1090020,2019,2019-06-27,176,"Cx pipiens","female","GRVD",25,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.181277416127,38.7160542691628
"2137","AGENCY",1134491,2019,2019-09-09,234955,"Cx pipiens","female","GRVD",2,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.146671737112,38.7516052867571
"2138","AGENCY",1135441,2019,2019-09-13,221983,"Cx pipiens","female","GRVD",13,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.189519490103,38.707457871173
"2139","AGENCY",1080153,2019,2019-06-10,234952,"Cx tarsalis","female","GRVD",1,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.309778593784,38.8523540750718
"2140","AGENCY",1102639,2019,2019-07-22,244977,"Cx tarsalis","female","CO2",12,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.215698541029,38.750771321384
"2141","AGENCY",1145046,2019,2019-09-30,405068,"Cx tarsalis","female","BGSENT",2,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.18699307497,38.7818898978704
"2142","AGENCY",1148558,2019,2019-10-07,244953,"Cx tarsalis","female","CO2",4,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.105454645852,38.7612159934484
"2143","AGENCY",1093012,2019,2019-07-08,214956,"Cx pipiens","female","GRVD",4,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.15809174366,38.7753027409457
"2144","AGENCY",1141249,2019,2019-09-23,213997,"Cx pipiens","female","CO2",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.158644169756,38.7809495736841
"2145","AGENCY",1066379,2019,2019-05-06,204979,"Cx pipiens","female","GRVD",21,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.088035518208,38.7376114486624
"2146","AGENCY",1156733,2019,2019-10-18,242960,"Cx pipiens","female","CO2",23,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.33925254969,38.7633845658676
"2147","AGENCY",1069522,2019,2019-05-24,222970,"Cx pipiens","female","GRVD",12,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.10032759711,38.7698670262321
"2148","AGENCY",1092988,2019,2019-07-08,242977,"Cx pipiens","female","CO2",4,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.294122976433,38.804754618363
"2149","AGENCY",1110977,2019,2019-08-05,270958,"Cx tarsalis","female","CO2",14,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.293880755723,38.7399139516713
"2150","AGENCY",1134353,2019,2019-09-09,254958,"Cx tarsalis","female","CO2",28,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.294101657935,38.8199878713159
"2151","AGENCY",1099202,2019,2019-07-19,40,"Cx tarsalis","female","CO2",100,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.188228839799,38.7349065978222
"2152","AGENCY",1080205,2019,2019-06-10,204002,"Cx tarsalis","female","CO2",5,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.223720047563,38.7960741193208
"2153","AGENCY",1135503,2019,2019-09-13,212955,"Cx pipiens","female","CO2",2,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.31022746069,38.7785757967031
"2154","AGENCY",1135436,2019,2019-09-13,231989,"Cx tarsalis","female","CO2",4,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.169324919306,38.6915227557679
"2155","AGENCY",1108865,2019,2019-08-02,102958,"Cx pipiens","female","GRVD",2,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.269196634246,38.8650146208412
"2156","AGENCY",1078042,2019,2019-06-07,388671,"Cx pipiens","female","BGSENT",1,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.146831701549,38.8231789483576
"2157","AGENCY",1102946,2019,2019-07-22,134956,"Cx tarsalis","female","CO2",1,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.330568764207,38.7128434869799
"2158","AGENCY",1090273,2019,2019-06-30,251965,"Cx pipiens","female","CO2",1,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.30546042201,38.8688164254238
"2159","AGENCY",1112015,2019,2019-08-09,222016,"Cx pipiens","female","GRVD",2,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.264147872069,38.7193608616333
"2160","AGENCY",1069022,2019,2019-05-20,214956,"Cx pipiens","female","GRVD",4,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.218390373759,38.8357273501554
"2161","AGENCY",1107548,2019,2019-07-29,398323,"Cx pipiens","female","BGSENT",4,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.175344162239,38.7868127810949
"2162","AGENCY",1116887,2019,2019-08-16,136964,"Cx pipiens","female","CO2",1,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.289791229431,38.7685729481109
"2163","AGENCY",1148604,2019,2019-10-07,203965,"Cx tarsalis","female","GRVD",1,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.248500377064,38.8607797260897
"2164","AGENCY",1145046,2019,2019-09-30,405068,"Cx tarsalis","female","BGSENT",2,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.145219613072,38.7582459506142
"2165","AGENCY",1100566,2019,2019-07-19,48,"Cx tarsalis","female","CO2",100,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.292818884059,38.8566980238726
"2166","AGENCY",1128275,2019,2019-08-30,144956,"Cx tarsalis","female","CO2",44,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.284021166803,38.8079548808276
"2167","AGENCY",1104332,2019,2019-07-26,145957,"Cx tarsalis","female","CO2",50,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.274798635848,38.8614708716449
"2168","AGENCY",1110962,2019,2019-08-05,213997,"Cx pipiens","female","CO2",2,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.198103138968,38.7640957370716
"2169","AGENCY",1151288,2019,2019-10-14,213964,"Cx pipiens","female","CO2",1,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.244139249466,38.739463718343
"2170","AGENCY",1093207,2019,2019-06-08,394075,"Cx tarsalis","female","BGSENT",2,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.190643065297,38.8215055431526
"2171","AGENCY",1066364,2019,2019-05-06,214956,"Cx pipiens","female","CO2",3,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.227604026753,38.7020690777317
"2172","AGENCY",1093363,2019,2019-06-24,252967,"Cx pipiens","female","GRVD",3,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.330177263869,38.7189749928323
"2173","AGENCY",1145002,2019,2019-09-30,241955,"Cx pipiens","female","GRVD",16,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.310737372368,38.7256860731527
"2174","AGENCY",1065784,2019,2019-05-03,212968,"Cx pipiens","female","GRVD",9,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.193746145062,38.7452713236253
"2175","AGENCY",1141259,2019,2019-09-23,241955,"Cx pipiens","female","GRVD",1,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.214185769016,38.8286104622925
"2176","AGENCY",1093210,2019,2019-06-08,378411,"Cx pipiens","female","BGSENT",50,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.188940881363,38.8232004558142
"2177","AGENCY",1134307,2019,2019-09-09,252965,"Cx tarsalis","female","GRVD",1,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.285440858353,38.8439876778625
"2178","AGENCY",1094564,2019,2019-07-12,231989,"Cx pipiens","female","CO2",2,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.297165239402,38.7157216342782
"2179","AGENCY",1067906,2019,2019-05-17,135961,"Cx tarsalis","female","CO2",20,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.217905934399,38.8086974710572
"2180","AGENCY",1093647,2019,2019-07-01,252965,"Cx tarsalis","female","CO2",8,"WEEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.296984366792,38.8305413134201
"2181","AGENCY",1149740,2019,2019-10-12,136964,"Cx pipiens","female","CO2",12,"WNV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.254979233176,38.7825982081694
"2182","AGENCY",1123258,2019,2019-08-23,231952,"Cx pipiens","female","GRVD",1,"SLEV","Reverse Transcription Polymerase Chain Reaction","Negative",1,-121.18832801363,38.8436900000971
